ObservationDate,Agency,Maturity,Coupon,OrigYear,ActualSpread,NewPayUp,predicted_NewPayUp,residual,NewPayUp_missing,is_missing_predicted,is_anomaly,anomaly_residuals,anomaly_threshold,Dealer1SourceSpread,Dealer2AnalyticsSpread,EpsilonBenchSpread,AllDealerAverage,AllDealerAverageDispersion,Dealer1Dealer2Average,Dealer1Dealer2AverageDispersion,AllDealerAverageThresh,Dealer1Dealer2Thresh,UPB,UPBThreshold,TicksThreshold,OrigYearThreshold,UseAllDealerAverage,UseDealer1Dealer2Average,UseDealer2AnalyticsSpread,UseDealer1SourceSpread,Coupon_is_negative,OrigYear_is_negative,AllDealerAverage_is_negative,AllDealerAverageDispersion_is_negative,Dealer1Dealer2Average_is_negative,Dealer1Dealer2AverageDispersion_is_negative,AllDealerAverageThresh_is_negative,Dealer1Dealer2Thresh_is_negative,UPB_is_negative,UPBThreshold_is_negative,TicksThreshold_is_negative,OrigYearThreshold_is_negative,UseAllDealerAverage_is_negative,UseDealer1Dealer2Average_is_negative,UseDealer2AnalyticsSpread_is_negative,UseDealer1SourceSpread_is_negative
06/23/2025,FN,15Y,0.025,2012,1.5915,5.666,5.6907,-0.0247,0,0,0,0.4984,0.6037,3.2434,5.666,-6.2028,,,4.4547,2.4226000000000005,,,105061514.62,5000000.0,3.5,2021,,,5.666,3.2434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.015,2007,1.7219,3.9928,3.9689,0.0239,0,0,0,0.4303,0.6037,2.4218,3.9928,,,,3.2073,1.5709999999999995,,,188340859.24,5000000.0,3.5,2021,,,3.9928,2.4218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.03,2009,0.0,2.2927,2.3257,-0.033,0,0,0,0.3861,0.6037,2.2927,-1.2543,,,,,3.547,,,181122654.36,5000000.0,3.5,2021,,,,2.2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.06,2009,0.0,4.2446,4.2527,-0.0081,0,0,0,0.4926,0.6037,5.5567,4.2446,,,,4.900650000000001,1.3121,,,96735294.7,5000000.0,3.5,2021,,,4.2446,5.5567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.045,2003,0.0,2.3765,2.4123,-0.0358,0,0,0,0.5414,0.6037,6.2496,2.3765,-6.176,,,4.3130500000000005,3.8731,,,168209508.19,5000000.0,3.5,2021,,,2.3765,6.2496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.02,2022,2.4708,6.0737,6.0919,-0.0182,0,0,0,0.4471,0.6037,6.0737,,-0.5967,,,,,0.25,0.25,109493872.51,5000000.0,3.5,2021,,,,6.0737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.065,2023,2.6,4.1315,4.1256,0.0059,0,0,0,0.4765,0.6037,-6.0345,4.1315,,,,,10.166,,,254611070.97,5000000.0,3.5,2021,,,4.1315,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.045,2021,1.1684,4.1156,4.122,-0.0064,0,0,0,0.4478,0.6037,,4.1156,-0.0983,,,,,,0.15,127266971.92,5000000.0,3.5,2021,,,4.1156,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.045,2007,2.1696,2.8613,2.8684,-0.0071,0,0,0,0.4211,0.6037,-6.1796,2.8613,,,,,9.0409,,,522387517.5,5000000.0,3.5,2021,,,2.8613,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.065,2003,3.9552,4.9549,4.9415,0.0134,0,0,0,0.5144,0.6037,4.9549,-6.3795,4.417,,,,11.3344,,,355363222.76,5000000.0,3.5,2021,,,,4.9549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.05,2017,2.8179,5.3298,5.3304,-0.0006,0,0,0,0.5284,0.6037,0.0,5.3298,5.1179,3.4825666666666666,5.3298,2.6649,5.3298,,,140286334.08,5000000.0,3.5,2021,,,5.3298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.04,2009,0.0,2.1879,2.1945,-0.0066,0,0,0,0.3982,0.6037,-0.4178,2.1879,-2.7071,,,,2.6057,,,155717814.42,5000000.0,3.5,2021,,,2.1879,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.07,2008,3.1079,5.7778,5.7568,0.021,0,0,0,0.4971,0.6037,5.7778,-6.2644,,,,,12.0422,,,126652331.39,5000000.0,3.5,2021,,,,5.7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.06,2020,0.0,3.1533,3.1594,-0.0061,0,0,0,0.4294,0.6037,3.1533,-4.4192,2.1347,,,,7.5725,0.25,0.25,107022811.19,5000000.0,3.5,2021,,,,3.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.07,2017,4.2198,5.1604,5.176,-0.0156,0,0,0,0.4566,0.6037,3.1391,5.1604,-4.3147,,,4.14975,2.0213,,,345382103.91,5000000.0,3.5,2021,,,5.1604,3.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.06,2011,0.5251,3.7756,3.8397,-0.0641,0,0,0,0.4239,0.6037,1.5103,3.7756,-1.6281,,,2.64295,2.2653,,,88596984.09,5000000.0,3.5,2021,,,3.7756,1.5103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.055,2014,0.588,4.1892,4.219,-0.0298,0,0,0,0.4621,0.6037,5.2185,4.1892,,,,4.703849999999999,1.0293,,0.25,77126869.84,5000000.0,3.5,2021,,,4.1892,5.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.055,2016,2.7576,4.4933,4.5007,-0.0074,0,0,0,0.4129,0.6037,4.4933,-3.1734,1.1137,,,,7.6667,,0.25,150800904.11,5000000.0,3.5,2021,,,,4.4933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.025,2024,0.0,0.5895,0.5883,0.0012,0,0,0,0.4322,0.6037,0.5895,-4.9411,-0.5863,,,,5.5306,,,437138109.89,5000000.0,3.5,2021,,,,0.5895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.04,2007,0.0,0.4545,0.4484,0.0061,0,0,0,0.4177,0.6037,0.4545,-2.5939,-5.004,,,,3.0484,,,566449820.66,5000000.0,3.5,2021,,,,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.05,2019,2.0983,5.2446,5.2375,0.0071,0,0,0,0.4764,0.6037,5.2446,-2.67,2.2667,,,,7.9146,,0.15,75450221.68,5000000.0,3.5,2021,,,,5.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2020,4.5823,5.1126,5.0976,0.015,0,0,0,0.5162,0.6037,4.2335,5.1126,-4.3874,,,4.67305,0.8790999999999993,,0.15,428152020.99,5000000.0,3.5,2021,,,5.1126,4.2335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.065,2018,1.1674,3.386,3.3785,0.0075,0,0,0,0.4161,0.6037,,3.386,-5.2233,,,,,,0.25,101686945.85,5000000.0,3.5,2021,,,3.386,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.035,2014,1.2283,3.5275,3.5412,-0.0137,0,0,0,0.4251,0.6037,2.3454,3.5275,0.4901,2.121,3.0374,2.93645,1.1820999999999997,,0.25,93618318.93,5000000.0,3.5,2021,,,3.5275,2.3454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.035,2013,0.0,3.4456,3.4491,-0.0035,0,0,0,0.4924,0.6037,3.4456,-5.4778,-4.6886,,,,8.9234,,0.35,60891680.59,5000000.0,3.5,2021,,,,3.4456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.03,2023,0.0,2.7407,2.7596,-0.0189,0,0,0,0.435,0.6037,-5.7741,2.7407,,,,,8.5148,,,73395241.06,5000000.0,3.5,2021,,,2.7407,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2003,2.1596,3.1451,3.2043,-0.0592,0,0,0,0.5455,0.6037,4.0398,3.1451,4.2213,3.802066666666666,1.0762000000000005,3.5924499999999995,0.8946999999999998,,,202614539.64,5000000.0,3.5,2021,,,3.1451,4.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.065,2010,3.7665,4.2374,4.2496,-0.0122,0,0,0,0.5562,0.6037,6.381,4.2374,0.1458,3.5880666666666667,4.0916,5.309200000000001,2.1436,,,419363520.18,5000000.0,3.5,2021,,,4.2374,6.381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.065,2003,3.7086,6.1603,6.1703,-0.01,0,0,0,0.4806,0.6037,-1.4893,6.1603,3.0584,,,,7.6496,,,75081924.08,5000000.0,3.5,2021,,,6.1603,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.05,2011,5.5817,5.8737,5.8708,0.0029,0,0,0,0.4669,0.6037,5.8737,-3.527,5.8367,,,,9.4007,,,477086143.17,5000000.0,3.5,2021,,,,5.8737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.045,2010,4.2035,5.4529,5.4662,-0.0133,0,0,0,0.4387,0.6037,-4.0842,5.4529,-2.434,,,,9.5371,,,100540840.73,5000000.0,3.5,2021,,,5.4529,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.07,2014,4.419,5.2801,5.2657,0.0144,0,0,0,0.4527,0.6037,-1.4078,5.2801,5.929,,,,6.6879,,0.25,127615236.78,5000000.0,3.5,2021,,,5.2801,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.05,2006,0.0,1.4744,1.4915,-0.0171,0,0,0,0.4284,0.6037,4.4109,1.4744,,,,2.94265,2.9365,,,70132460.71,5000000.0,3.5,2021,,,1.4744,4.4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.015,2016,4.1471,4.5631,4.5603,0.0028,0,0,0,0.446,0.6037,-0.5297,4.5631,6.3786,,,,5.0928,,0.25,225052283.28,5000000.0,3.5,2021,,,4.5631,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.025,2006,4.9924,5.1486,5.1285,0.0201,0,0,0,0.4251,0.6037,0.9364,5.1486,-0.1492,,,3.0425,4.2122,,,501129445.68,5000000.0,3.5,2021,,,5.1486,0.9364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.06,2002,1.7968,1.9183,1.9207,-0.0024,0,0,0,0.4367,0.6037,-5.4013,1.9183,0.0,,,,7.319599999999999,,,631305362.19,5000000.0,3.5,2021,,,1.9183,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.07,2002,0.0,0.6897,0.687,0.0027,0,0,0,0.4542,0.6037,0.6897,-2.1838,4.117,,,,2.8735,,,110843500.61,5000000.0,3.5,2021,,,,0.6897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.035,2022,3.474,3.6528,3.6241,0.0287,0,0,0,0.4139,0.6037,1.0254,3.6528,-1.5158,,,2.3391,2.6274,0.25,0.25,415787165.46,5000000.0,3.5,2021,,,3.6528,1.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.045,2022,5.1479,5.3739,5.392,-0.0181,0,0,0,0.4451,0.6037,-3.4007,5.3739,,,,,8.7746,0.25,0.25,293486025.4,5000000.0,3.5,2021,,,5.3739,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.015,2024,3.5593,3.8917,3.8906,0.0011,0,0,0,0.5942,0.6037,6.2823,3.8917,4.0128,4.728933333333333,2.3906,5.087,2.3906,,,190589404.69,5000000.0,3.5,2021,,,3.8917,6.2823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.06,2021,0.0,0.2342,0.1654,0.0688,0,0,0,0.4644,0.6037,4.1587,0.2342,-3.7564,,,2.19645,3.9245,0.25,0.25,227544708.79,5000000.0,3.5,2021,,,0.2342,4.1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.04,2004,6.2085,6.4099,6.3914,0.0185,0,0,0,0.4791,0.6037,-3.7075,6.4099,,,,,10.1174,,,260901704.3,5000000.0,3.5,2021,,,6.4099,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.06,2014,4.7874,5.0701,5.1168,-0.0467,0,0,0,0.4153,0.6037,5.0701,-2.1634,0.0,,,,7.2335,,0.25,179103479.72,5000000.0,3.5,2021,,,,5.0701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.05,2020,0.8461,0.9551,0.9675,-0.0124,0,0,0,0.4359,0.6037,2.9782,0.9551,-4.3134,,,1.96665,2.0231000000000003,0.25,0.25,461524295.29,5000000.0,3.5,2021,,,0.9551,2.9782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.07,2023,3.3194,4.0748,4.0806,-0.0058,0,0,0,0.4612,0.6037,0.0,4.0748,,,,2.0374,4.0748,,,59339429.54,5000000.0,3.5,2021,,,4.0748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.015,2023,0.0,0.4989,0.4781,0.0208,0,0,0,0.4352,0.6037,0.4989,-0.6352,,,,,1.1341,,,81324005.79,5000000.0,3.5,2021,,,,0.4989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.025,2002,0.0,0.2053,0.2249,-0.0196,0,0,0,0.4467,0.6037,-2.5861,0.2053,5.417,,,,2.7914,,,189896428.26,5000000.0,3.5,2021,,,0.2053,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.045,2009,1.3272,1.7303,1.7222,0.0081,0,0,0,0.3979,0.6037,1.7303,-2.7454,2.2707,,,,4.4757,,,94184574.22,5000000.0,3.5,2021,,,,1.7303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.045,2013,0.0,4.3396,4.3598,-0.0202,0,0,0,0.4747,0.6037,4.3396,-5.4963,6.1768,,,,9.8359,,0.25,8104169.87,5000000.0,3.5,2021,,,,4.3396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.06,2023,0.7394,5.3841,5.3872,-0.0031,0,0,0,0.5138,0.6037,4.1792,5.3841,-3.1913,,,4.78165,1.2049000000000003,,,7047836.61,5000000.0,3.5,2021,,,5.3841,4.1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.07,2019,0.0,0.068,0.0611,0.0069,0,0,0,0.4537,0.6037,0.068,-2.9106,4.8153,,,,2.9786,,0.25,428074518.03,5000000.0,3.5,2021,,,,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.03,2003,5.1988,5.2373,5.2554,-0.0181,0,0,0,0.4533,0.6037,-3.4995,5.2373,-4.2972,,,,8.7368,,,651404898.78,5000000.0,3.5,2021,,,5.2373,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.02,2019,0.0,0.0619,0.0418,0.0201,0,0,0,0.5112,0.6037,-2.1658,0.0619,-6.0187,,,,2.2277,,0.15,397619805.2,5000000.0,3.5,2021,,,0.0619,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.045,2004,4.0428,4.082,4.072,0.01,0,0,0,0.4213,0.6037,-3.677,4.082,,,,,7.759,,,585734167.38,5000000.0,3.5,2021,,,4.082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.025,2024,3.9709,4.3216,4.3336,-0.012,0,0,0,0.4767,0.6037,5.0011,4.3216,-0.1277,,,4.6613500000000005,0.6795,,,56263161.61,5000000.0,3.5,2021,,,4.3216,5.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2012,0.0,4.518,4.5415,-0.0235,0,0,0,0.4221,0.6037,-1.6518,4.518,,,,,6.1698,,,3293412.29,5000000.0,3.5,2021,,,4.518,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.03,2021,1.6494,1.7078,1.7206,-0.0128,0,0,0,0.4821,0.6037,4.6088,1.7078,-3.9459,,,3.1583,2.901,,0.15,250968801.82,5000000.0,3.5,2021,,,1.7078,4.6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.055,2006,0.3597,1.0746,1.0925,-0.0179,0,0,0,0.4333,0.6037,-3.2388,1.0746,3.3453,,,,4.3134,,,20432263.84,5000000.0,3.5,2021,,,1.0746,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.015,2008,3.4238,5.665,5.664,0.001,0,0,0,0.5152,0.6037,5.665,-5.8268,-4.4739,,,,11.4918,,,4522261.21,5000000.0,3.5,2021,,,,5.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.045,2019,2.6236,3.5582,3.5667,-0.0085,0,0,0,0.4332,0.6037,,3.5582,0.512,,,,,,0.15,9359118.67,5000000.0,3.5,2021,,,3.5582,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.065,2020,1.5106,1.6195,1.6921,-0.0726,0,0,0,0.489,0.6037,2.3559,1.6195,-1.8418,,,1.9877,0.7364000000000002,,0.15,45872845.88,5000000.0,3.5,2021,,,1.6195,2.3559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.015,2004,4.0205,4.0571,4.0567,0.0004,0,0,0,0.476,0.6037,-6.0146,4.0571,2.6201,,,,10.0717,,,84341106.0,5000000.0,3.5,2021,,,4.0571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.06,2013,1.0515,1.0623,1.0641,-0.0018,0,0,0,0.5104,0.6037,-1.6313,1.0623,-5.6641,,,,2.6936,,0.35,255515584.5,5000000.0,3.5,2021,,,1.0623,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.015,2015,3.8292,3.8483,3.8746,-0.0263,0,0,0,0.4074,0.6037,3.8483,-0.2811,-3.8052,,,,4.1294,,0.25,110173109.07,5000000.0,3.5,2021,,,,3.8483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.06,2023,4.9392,5.0679,5.0502,0.0177,0,0,0,0.5803,0.6037,5.2284,5.0679,4.9635,5.0866,0.1604999999999998,5.148149999999999,0.1604999999999998,,,7233621.88,5000000.0,3.5,2021,,,5.0679,5.2284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.03,2012,0.0,0.0,0.003,-0.003,0,0,0,0.4002,0.6037,0.0,,0.8147,,,,,,,584060567.46,5000000.0,3.5,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.03,2013,0.0,0.0,0.0024,-0.0024,0,0,0,0.4709,0.6037,0.0,,-1.9256,,,,,,0.35,369402059.92,5000000.0,3.5,2021,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.015,2018,0.0,0.0,0.0036,-0.0036,0,0,0,0.4778,0.6037,-0.0323,0.0,6.2504,,,,0.0323,,0.25,149161989.93,5000000.0,3.5,2021,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.02,2014,0.3296,0.289,0.2978,-0.0088,0,0,0,0.4233,0.6037,0.289,,4.6678,,,,,,0.25,15808695.51,5000000.0,3.5,2021,,,,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.055,2010,0.6522,0.1358,0.1286,0.0072,0,0,0,0.4393,0.6037,-4.4046,0.1358,-2.1639,,,,4.5404,,,12213132.25,5000000.0,3.5,2021,,,0.1358,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.015,2004,4.9124,4.7393,4.7246,0.0147,0,0,0,0.4545,0.6037,-2.8882,4.7393,3.5037,,,,7.627499999999999,,,57523225.46,5000000.0,3.5,2021,,,4.7393,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.05,2014,4.7518,2.9475,2.9338,0.0137,0,0,0,0.4159,0.6037,2.9475,-4.4533,2.8181,,,,7.400799999999999,,0.25,12452665.8,5000000.0,3.5,2021,,,,2.9475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.05,2021,4.7241,4.2248,4.2001,0.0247,0,0,0,0.486,0.6037,-5.3296,4.2248,0.0,,,,9.5544,,0.15,45088009.74,5000000.0,3.5,2021,,,4.2248,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,15Y,0.06,2021,5.9603,3.741,3.7222,0.0188,0,0,0,0.4601,0.6037,3.741,-1.14,4.1354,,,,4.881,,0.15,11847524.72,5000000.0,3.5,2021,,,,3.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06/23/2025,FN,30Y,0.03,2007,4.2943,3.9013,3.8977,0.0036,0,0,0,0.3938,0.6037,,3.9013,3.3741,,,,,,,72084405.11,5000000.0,3.5,2021,,,3.9013,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
